,user_id,item_id,org_id,freebase_id,track_name,artist_id,artist_name
39871,421,27599,207247,m.0rbjtk,"Come in Number 51, Your Time Is Up",54.0,Pink Floyd
39872,421,9134,103382,m.0fs_778,So Happy I Could Die,137.0,Lady Gaga
39873,421,18570,223413,m.015hzfd,Heartstrings,8617.0,Secret Garden
39874,421,3562,405419,m.01c9b5c,Further On Up The Road,1793.0,Johnny Cash
39875,421,21618,541120,m.0dy_lrz,If Only,5069.0,KT Tunstall
39876,421,5563,17013,m.0fcxkyg,Kiss With a Fist,1648.0,Florence + the Machine
39877,421,25495,1329302,m.017_p81,I Am Just A Girl,5031.0,ABBA
39878,421,3561,207141,m.01c9b67,A Legend In My Time,1793.0,Johnny Cash
39879,421,3551,404333,m.0mlqrx,Like A Soldier,1793.0,Johnny Cash
39880,421,21899,56873,m.0f72cq7,One More Time With Feeling,3137.0,Regina Spektor
39881,421,28277,970048,m.0nrtdf,Still I'm Sad,4106.0,Gregorian
39882,421,6182,200919,m.0lwbd2,Times Change,869.0,New Order
39883,421,3528,4260,m.0dsgv1d,Selfish Jean,481.0,Travis
39884,421,2808,281886,m.0w9m2z,Two Suns in the Sunset,54.0,Pink Floyd
39885,421,15758,202489,m.0z7pjs,U16 Girls,481.0,Travis
39886,421,1826,124705,m.0qp5f3,Sam Hall,1793.0,Johnny Cash
39887,421,17640,30738,m.0lg2xh,Poles Apart,54.0,Pink Floyd
39888,421,15643,704551,m.0lgpbq,You Were Mine,4121.0,Dixie Chicks
39889,421,11035,209744,m.0m119y,Virtual World,514.0,The Verve
39890,421,17641,30737,m.015fp7j,Marooned,54.0,Pink Floyd
39891,421,3560,406727,m.01c9b60,Love's Been Good To Me,1793.0,Johnny Cash
39892,421,27972,25469,m.0pg2r5,Sin Wagon,4121.0,Dixie Chicks
39893,421,21788,541999,m.0dn4m35,Hopeless,5069.0,KT Tunstall
39894,421,17348,208604,m.0m119q,"The Sun, The Sea",514.0,The Verve
40789,439,19524,325385,m.01bz9xn,Rooftops (A Liberation Broadcast),7317.0,Lostprophets
40790,439,34686,333411,m.0ftn27x,Pleasure And Pain,4171.0,Bullet for My Valentine
40791,439,26592,268785,m.0dm7y04,Start the Shooting,6872.0,A Day to Remember
40792,439,3633,4381,m.01d0vs8,Tell Me Baby,27.0,Red Hot Chili Peppers
40793,439,520,4107,m.017h_mk,Adam's Song,471.0,blink-182
40794,439,13215,89019,m.0dn0qt7,Paralyzer,14533.0,Finger Eleven
40795,439,819,123085,m.011d9wt,From the Inside,301.0,Linkin Park
40796,439,994,313816,m.0sh77q4,Save Rock and Roll,57.0,Fall Out Boy
40797,439,12578,119860,m.0dtwvc8,Eye of the Storm,4171.0,Bullet for My Valentine
40798,439,2972,32621,m.0f0md6d,Afterlife,105.0,Avenged Sevenfold
40799,439,11418,44121,m.0pps5z,I Stand Alone,316.0,Godsmack
40800,439,16117,581278,m.0dyvgkl,House of Cards,7300.0,Madina Lake
40801,439,2561,123078,m.011d9vh,Lying from You,301.0,Linkin Park
40802,439,11395,81410,m.0f34n_v,Inside the Fire,6852.0,Disturbed
40803,439,24827,197351,m.0wv18k,Take This Oath,89.0,Killswitch Engage
40804,439,7315,87333,m.0dpb_6x,Breaking Inside,262.0,Shinedown
40805,439,5692,52116,m.0lz3bc,Blurry,224.0,Puddle of Mudd
40806,439,13529,45618,m.0wv19n,The End Of Heartache,89.0,Killswitch Engage
40807,439,5311,86073,m.0ngxk9,Away From The Sun,6773.0,3 Doors Down
40808,439,3061,288652,m.0dr88bl,Doomsday,9313.0,Atreyu
40809,439,24887,79595,m.0dts4mg,Liar Liar (Burn In Hell),4249.0,The Used
40810,439,17821,323767,m.0frkz0h,The Last Fight,4171.0,Bullet for My Valentine
40811,439,30027,79599,m.0dts4hz,Paralyzed,4249.0,The Used
40812,439,8205,31568,m.0vcf79,4 U,249.0,Korn
40813,439,8205,31568,m.0vcf79,4 U,249.0,Korn
40814,439,2794,3449,m.011vm79,Give It All,438.0,Rise Against
40815,439,2794,3449,m.011vm79,Give It All,438.0,Rise Against
40816,439,3666,10188,m.0y_hgb,Where Eagles Dare,283.0,Iron Maiden
40817,439,24881,35654,m.0frqj7c,Where the Lines Overlap,227.0,Paramore
40818,439,24881,35654,m.0frqj7c,Where the Lines Overlap,227.0,Paramore
40819,439,22718,317623,m.0lmhgx,Higher Power,2102.0,Boston
40820,439,22718,317623,m.0lmhgx,Higher Power,2102.0,Boston
40821,439,28627,90725,m.015kjc8,Beyond the Sun,262.0,Shinedown
40822,439,28627,90725,m.015kjc8,Beyond the Sun,262.0,Shinedown
40823,439,28627,90725,m.015kjc8,Beyond the Sun,262.0,Shinedown
40824,439,819,123085,m.011d9wt,From the Inside,301.0,Linkin Park
40825,439,34806,130690,m.0wmsrs,Never Ending War,9136.0,All Shall Perish
40826,439,4876,310193,m.0d_cgkt,Homecoming,330.0,Kanye West
40827,439,17755,43596,m.0dqzx7m,Demon(s),6222.0,Darkest Hour
40828,439,770,417661,m.0gdts1s,Love As A Weapon,6222.0,Darkest Hour
40829,439,2754,3442,m.01c6b2w,Drones,438.0,Rise Against
40830,439,34311,522413,m.0ftqls9,I Don't Care If You're Contagious,14008.0,Pierce the Veil
40831,439,1023,313818,m.0sn8q6w,Young Volcanoes,57.0,Fall Out Boy
40832,439,28650,520588,m.0fxf_9y,Disasterology,14008.0,Pierce the Veil
40833,439,28598,26678,m.0nn54sb,Help Is On The Way,438.0,Rise Against
40834,439,5086,180147,m.0157q2b,Ten Thousand Fists,6852.0,Disturbed
40835,439,10154,93105,m.0dr888m,Falling Down,9313.0,Atreyu
40836,439,876,119731,m.0dtwvbn,Scream Aim Fire,4171.0,Bullet for My Valentine
40837,439,9688,50760,m.015szgp,Far Away,9716.0,Nickelback
40838,439,5084,320353,m.0157q4j,Land of Confusion,6852.0,Disturbed
40839,439,5276,105434,m.0mbq5l,Kryptonite,6773.0,3 Doors Down
40840,439,5153,31559,m.01601c7,Tentative,470.0,System of a Down
40841,439,6013,325263,m.0dsnz87,Walking Disaster,114.0,Sum 41
40842,439,916,241608,m.0skg7py,Where Did the Party Go,57.0,Fall Out Boy
40843,439,5730,51912,m.016h4h2,99 Red Balloons,9618.0,Goldfinger
40844,439,29672,94201,m.0142ppd,Sound System,15050.0,Operation Ivy
40845,439,3067,331300,m.0dtwvg7,Waking the Demon,4171.0,Bullet for My Valentine
40846,439,12581,332560,m.0dtwvbh,Last To Know,4171.0,Bullet for My Valentine
40847,439,11390,293194,m.016ts6c,Decadence,6852.0,Disturbed
40848,439,52,97382,m.019kzpp,Got the Life,249.0,Korn
40849,439,251,103525,m.019r_dp,Jambi,129.0,Tool
40850,439,544,3443,m.011vm5_,Life Less Frightening,438.0,Rise Against
40851,439,11400,231995,m.0f8m1wx,Façade,6852.0,Disturbed
40852,439,14059,208942,m.0dy1z7n,Wherein Lies Continue,248.0,Slipknot
40853,439,12575,103451,m.0dts5q_,Far From Home,8853.0,Five Finger Death Punch
40854,439,8234,105432,m.01cl9tx,Through Glass,508.0,Stone Sour
40855,439,13405,1401883,m.01bjldn,Reinvention,8890.0,As I Lay Dying
40856,439,2915,251567,m.016rf2j,Suffocating Sight,8891.0,Trivium
40857,439,13435,92978,m.0xxwgc,You Eclipsed By Me,9313.0,Atreyu
40858,439,589,353817,m.0dts5l_,No One Gets Left Behind,8853.0,Five Finger Death Punch
40859,439,11397,225234,m.0f34nzf,Perfect Insanity,6852.0,Disturbed
40860,439,21268,197343,m.01f34kp,Still Beats Your Name,89.0,Killswitch Engage
40861,439,3298,38906,m.0dpfmyw,Snuff,248.0,Slipknot
40862,439,11433,208933,m.0x46ly,The Nameless,248.0,Slipknot
40863,439,5093,105180,m.0xxwhg,Demonology And Heartache,9313.0,Atreyu
40864,439,24821,197340,m.01f34l3,Break The Silence,89.0,Killswitch Engage
40865,439,3053,47671,m.0ft98zq,Congregation Of The Damned,9313.0,Atreyu
40866,439,12729,117924,m.0dwd5sz,Never Enough,8853.0,Five Finger Death Punch
40867,439,11421,241292,m.0y5783,Awake,316.0,Godsmack
40868,439,21325,331971,m.0wv1bj,Wasted Sacrifice,89.0,Killswitch Engage
40869,439,2972,32621,m.0f0md6d,Afterlife,105.0,Avenged Sevenfold
40870,439,17778,346021,m.0dwd5w2,Death Before Dishonor,8853.0,Five Finger Death Punch
40871,439,23664,323049,m.0m1x04,Something Like That,7583.0,Tim McGraw
40872,439,24744,112602,m.0r1p0l,Mud on the Tires,7586.0,Brad Paisley
40873,439,9720,455605,m.0ftqgfj,Colder Weather,15662.0,Zac Brown Band
40874,439,28609,644321,m.0fx0ts3,Keep Me In Mind,15662.0,Zac Brown Band
40875,439,27948,816743,m.0mr4zh,Down on the Farm,7583.0,Tim McGraw
40876,439,28841,817232,m.0fyhhqg,Knee Deep,15662.0,Zac Brown Band
40877,439,12384,112468,m.0k29gjs,Angel Eyes,16658.0,Love and Theft
40878,439,10144,548786,m.0l_5qt,"I Like It, I Love It",7583.0,Tim McGraw
40879,439,9421,21899776,m.0x46lh,Before I Forget,248.0,Slipknot
40880,439,8234,105432,m.01cl9tx,Through Glass,508.0,Stone Sour
40881,439,13529,45618,m.0wv19n,The End Of Heartache,89.0,Killswitch Engage
40882,439,23671,319388,m.0l_5rg,Where the Green Grass Grows,7583.0,Tim McGraw
40883,439,23676,113141,m.0m1x0t,My Next Thirty Years,7583.0,Tim McGraw
40884,439,19056,693188,m.0nl2l_6,Kiss Tomorrow Goodbye,9601.0,Luke Bryan
40885,439,5278,50512,m.0150zq5,Bless The Broken Road,9682.0,Rascal Flatts
40886,439,23667,115493,m.0mr4_c,Don't Take the Girl,7583.0,Tim McGraw
40887,439,7176,39390,m.016vfp7,Twisted Transistor,249.0,Korn
40888,439,9709,118616,m.0mk7md,Gone Country,15728.0,Alan Jackson
40889,439,28609,644321,m.0fx0ts3,Keep Me In Mind,15662.0,Zac Brown Band
40890,439,12384,112468,m.0k29gjs,Angel Eyes,16658.0,Love and Theft
40891,439,23664,323049,m.0m1x04,Something Like That,7583.0,Tim McGraw
40892,439,28841,817232,m.0fyhhqg,Knee Deep,15662.0,Zac Brown Band
40893,439,27967,117805,m.0l_5r0,Just to See You Smile,7583.0,Tim McGraw
40894,439,18940,115324,m.0s_bp7,Chattahoochee,15728.0,Alan Jackson
40895,439,28614,112473,m.0l_5r7,It's Your Love,7583.0,Tim McGraw
40896,439,9720,455605,m.0ftqgfj,Colder Weather,15662.0,Zac Brown Band
40897,439,23671,319388,m.0l_5rg,Where the Green Grass Grows,7583.0,Tim McGraw
40898,439,23666,114246,m.0l_dm9,Livin' On Love,15728.0,Alan Jackson
40899,439,27948,816743,m.0mr4zh,Down on the Farm,7583.0,Tim McGraw
40900,439,686,30775,m.0lvjl2,Disasterpiece,248.0,Slipknot
40901,439,23676,113141,m.0m1x0t,My Next Thirty Years,7583.0,Tim McGraw
40902,439,23667,115493,m.0mr4_c,Don't Take the Girl,7583.0,Tim McGraw
40903,439,28616,191957,m.0z77l9,Feels Like Today,9682.0,Rascal Flatts
40904,439,10144,548786,m.0l_5qt,"I Like It, I Love It",7583.0,Tim McGraw
40905,439,5278,50512,m.0150zq5,Bless The Broken Road,9682.0,Rascal Flatts
40906,439,18518,115194,m.0dq93n6,Thrash Unreal,16881.0,Against Me!
40907,439,19250,328147,m.0y92npp,City of Ocala,6872.0,A Day to Remember
40908,439,15276,328718,m.0yc1dg_,Right Back at It Again,6872.0,A Day to Remember
40909,439,15276,328718,m.0yc1dg_,Right Back at It Again,6872.0,A Day to Remember
40910,439,15276,328718,m.0yc1dg_,Right Back at It Again,6872.0,A Day to Remember
40911,439,10142,325033,m.0y9k6y4,Best of Me,6872.0,A Day to Remember
40912,439,18959,328716,m.0y9fy11,Violence (Enough Is Enough),6872.0,A Day to Remember
40913,439,10224,328715,m.0y96xwd,Life @ 11,6872.0,A Day to Remember
40914,439,18957,328714,m.0ycbf38,I Surrender,6872.0,A Day to Remember
40915,439,18957,328714,m.0ycbf38,I Surrender,6872.0,A Day to Remember
40916,439,19253,328713,m.0y9knwl,Life Lessons Learned the Hard Way,6872.0,A Day to Remember
40917,439,10091,328712,m.0yc7bvg,End of Me,6872.0,A Day to Remember
40918,439,19254,325657,m.0y9zt90,The Document Speaks for Itself,6872.0,A Day to Remember
40919,439,15891,3427,m.01c6b39,Worth Dying For,438.0,Rise Against
40920,439,3043,44594,m.019yc5w,Through Struggle,8890.0,As I Lay Dying
40921,439,13386,332718,m.0122lk4,Fall Into Sleep,15749.0,Mudvayne
40922,439,18440,83516,m.0t0xy8,Face To Face,13917.0,Sevendust
40923,439,2904,91832,m.01dn_jx,Tread The Floods,8891.0,Trivium
40924,439,32130,331487,m.012t25t,This Lying World,8947.0,Unearth
40925,439,22479,34859,m.01348pc,Technologic,320.0,Daft Punk
40926,439,17536,670626,m.0ls2hm,Lonely People,2945.0,America
40927,439,12384,112468,m.0k29gjs,Angel Eyes,16658.0,Love and Theft
40928,439,23664,323049,m.0m1x04,Something Like That,7583.0,Tim McGraw
40929,439,24744,112602,m.0r1p0l,Mud on the Tires,7586.0,Brad Paisley
40930,439,9720,455605,m.0ftqgfj,Colder Weather,15662.0,Zac Brown Band
40931,439,4976,598392,m.0drddp5,Trust in You,141.0,The Offspring
40932,439,12129,223886,m.012gq0_,Johnny Blade,85.0,Black Sabbath
40933,439,10002,46215,m.0f1zscp,Eyes Of Thousand,7050.0,The Black Dahlia Murder
40934,439,2828,46095,m.0njw90,Infinite Dreams,283.0,Iron Maiden
40935,439,2828,46095,m.0njw90,Infinite Dreams,283.0,Iron Maiden
40936,439,2794,3449,m.011vm79,Give It All,438.0,Rise Against
40937,439,3633,4381,m.01d0vs8,Tell Me Baby,27.0,Red Hot Chili Peppers
40938,439,26107,1032328,m.014bymc,Unprotected Sex With Multiple Partners,16881.0,Against Me!
40939,439,26107,1032328,m.014bymc,Unprotected Sex With Multiple Partners,16881.0,Against Me!
40940,439,23166,332006,m.016rjpt,Return to the Tribe,4023.0,Edguy
40941,439,8211,228612,m.0_xvr_,Dead Girl Superstar,3661.0,Rob Zombie
40942,439,34512,802246,m.0q7ds4,Any Way You Want It,438.0,Rise Against
40943,439,28657,110317,m.0n4526,Ban The Tube Top,9660.0,Reel Big Fish
40944,439,3173,35445,m.0dwfkw7,In This Shallow Grave,33.0,Arch Enemy
40945,439,25788,7554,m.0m7k5t,Slicker Drips,132.0,The White Stripes
40946,439,255,115872,m.019r_g6,Intension,129.0,Tool
40947,439,33599,7511,m.0m7k60,St. James Infirmary Blues,132.0,The White Stripes
40948,439,14119,105064,m.0pkd9p,Great Romances Of The 20th Century,7295.0,Taking Back Sunday
40949,439,14119,105064,m.0pkd9p,Great Romances Of The 20th Century,7295.0,Taking Back Sunday
40950,439,6032,39306,m.0nktss,Thetawaves,470.0,System of a Down
40951,439,6032,39306,m.0nktss,Thetawaves,470.0,System of a Down
40952,439,28601,202331,m.0mlz2d,There's No 'i' In Team,7295.0,Taking Back Sunday
40953,439,6018,31558,m.01601cg,U-Fig,470.0,System of a Down
40954,439,23167,8762,m.018b0sp,Revolution Deathsquad,523.0,DragonForce
40955,439,23167,8762,m.018b0sp,Revolution Deathsquad,523.0,DragonForce
40956,439,13258,338443,m.0z4z99,Open Your Eyes,114.0,Sum 41
40957,439,13258,338443,m.0z4z99,Open Your Eyes,114.0,Sum 41
40958,439,7195,38710,m.0vkll0,Somebody Someone,249.0,Korn
40959,439,7184,233600,m.0s990_,Counting On Me,249.0,Korn
40960,439,7184,233600,m.0s990_,Counting On Me,249.0,Korn
40961,439,15350,254475,m.0m03gw,Your New Aesthetic,4250.0,Jimmy Eat World
40962,439,15350,254475,m.0m03gw,Your New Aesthetic,4250.0,Jimmy Eat World
40963,439,21485,252360,m.0lnx02,Death Letter,132.0,The White Stripes
40964,439,21485,252360,m.0lnx02,Death Letter,132.0,The White Stripes
40965,439,3309,181760,m.0rb1pg,Saints And Sinners,33.0,Arch Enemy
40966,439,3309,181760,m.0rb1pg,Saints And Sinners,33.0,Arch Enemy
40967,439,16910,55056,m.0l5fbn,Zero The Hero,6122.0,Cannibal Corpse
40968,439,16910,55056,m.0l5fbn,Zero The Hero,6122.0,Cannibal Corpse
40969,439,159,51219,m.0mbz5_,Fell in Love With a Girl,132.0,The White Stripes
40970,439,2980,74523,m.0n2y2r,"The Whore, the Cook and the Mother",8443.0,My Dying Bride
40971,439,3976,97498,m.012cy9v,Silence Of The Womb,7598.0,Swallow the Sun
40972,439,3976,97498,m.012cy9v,Silence Of The Womb,7598.0,Swallow the Sun
40973,439,3053,47671,m.0ft98zq,Congregation Of The Damned,9313.0,Atreyu
40974,439,6015,362435,m.0149ttk,Angels With Dirty Faces,114.0,Sum 41
40975,439,6015,362435,m.0149ttk,Angels With Dirty Faces,114.0,Sum 41
40976,439,787,95497,m.0f03wf1,Insurrection,8891.0,Trivium
40977,439,787,95497,m.0f03wf1,Insurrection,8891.0,Trivium
40978,439,787,95497,m.0f03wf1,Insurrection,8891.0,Trivium
40979,439,819,123085,m.011d9wt,From the Inside,301.0,Linkin Park
40980,439,37972,872630,m.0vdjrq,Cheer Up,9660.0,Reel Big Fish
40981,439,37972,872630,m.0vdjrq,Cheer Up,9660.0,Reel Big Fish
40982,439,3060,47695,m.0fztg4r,Wait For You,9313.0,Atreyu
40983,439,27429,48371,m.0dvy54q,An Ethereal Drain,6222.0,Darkest Hour
40984,439,30170,90536,m.0dnqdg7,Cry For Help,262.0,Shinedown
40985,439,161,580,m.0qmdh4,Seven Nation Army,132.0,The White Stripes
40986,439,161,580,m.0qmdh4,Seven Nation Army,132.0,The White Stripes
40987,439,28634,93681,m.01dql9y,Trade Yourself In,262.0,Shinedown
40988,439,28634,93681,m.01dql9y,Trade Yourself In,262.0,Shinedown
40989,439,28634,93681,m.01dql9y,Trade Yourself In,262.0,Shinedown
40990,439,2731,91353,m.01dn_kk,The Crusade,8891.0,Trivium
40991,439,19350,92188,m.0fqrw52,Action Needs an Audience,4250.0,Jimmy Eat World
40992,439,19350,92188,m.0fqrw52,Action Needs an Audience,4250.0,Jimmy Eat World
40993,439,26337,54841,m.0lz2kf,Motivation,114.0,Sum 41
40994,439,26337,54841,m.0lz2kf,Motivation,114.0,Sum 41
40995,439,11286,3425,m.01c6b1s,Injection,438.0,Rise Against
40996,439,1030,56876,m.0xs975,A.N.I.C.,114.0,Sum 41
40997,439,7193,118029,m.0ldj3l,Am I Going Crazy,249.0,Korn
40998,439,25240,818691,m.0n2fpp,Fade Away,9868.0,Seether
40999,439,12829,125243,m.0lwtyz,Peace Of Mind,2102.0,Boston
41000,439,17815,1081621,m.0lzl9w,Clay Man,171.0,In Flames
41001,439,24056,361191,m.0zdn51,Danny's Song,48902.0,Anne Murray
41002,439,17535,752790,m.0p_gsy,Tin Man,2945.0,America
41003,439,3743,759,m.0xhcwy,Sweet Child o' Mine,163.0,Guns N' Roses
41004,439,7020,4193,m.0dpmwqc,Dialectic Chaos,1.0,Megadeth
41005,439,5380,60029,m.0lgy5v,For Those About to Rock,279.0,AC/DC
41006,439,5524,23905,m.012ncxv,Too Late For Love,3599.0,Def Leppard
41007,439,2822,93991,m.0lxy9s,The Art of Shredding,56.0,Pantera
41008,439,5152,31561,m.01601bt,Hypnotize,470.0,System of a Down
41009,439,11362,208945,m.0dy1z71,Vendetta,248.0,Slipknot
41010,439,690,92408,m.0f03wcr,Torn Between Scylla and Charybdis,8891.0,Trivium
41011,439,13445,48900,m.0dx0g_g,Forsaken,8890.0,As I Lay Dying
41012,439,5278,50512,m.0150zq5,Bless The Broken Road,9682.0,Rascal Flatts
41013,439,28609,644321,m.0fx0ts3,Keep Me In Mind,15662.0,Zac Brown Band
41014,439,10144,548786,m.0l_5qt,"I Like It, I Love It",7583.0,Tim McGraw
41015,439,28614,112473,m.0l_5r7,It's Your Love,7583.0,Tim McGraw
41016,439,13384,197337,m.0dw53c4,This Fire Burns,89.0,Killswitch Engage
41017,439,12069,10173,m.0q1ygz,From Here to Eternity,283.0,Iron Maiden
41018,439,11585,5146,m.0m38gn,Be Quick or Be Dead,283.0,Iron Maiden
41019,439,11585,5146,m.0m38gn,Be Quick or Be Dead,283.0,Iron Maiden
41020,439,7195,38710,m.0vkll0,Somebody Someone,249.0,Korn
41021,439,28669,416465,m.01cwnkm,Dying In Your Arms (Video Mix),8891.0,Trivium
41022,439,28669,416465,m.01cwnkm,Dying In Your Arms (Video Mix),8891.0,Trivium
41023,439,20621,381753,m.0m_f3h,Beat It Upright,249.0,Korn
41024,439,26335,365974,m.0t4tbz,Nothing On My Back,114.0,Sum 41
41025,439,4664,6120,m.0mb6br,Reborn,43.0,Slayer
41026,439,4979,3473,m.011kpm7,Spare Me the Details,141.0,The Offspring
41027,439,38159,1252757,m.0247b_n,Coming 2 America,12346.0,Ludacris
41028,439,19372,93414,m.0nds69s,Scary Monsters and Nice Sprites (Dirtyphonics Remix),360.0,Skrillex
41029,439,19372,93414,m.0nds69s,Scary Monsters and Nice Sprites (Dirtyphonics Remix),360.0,Skrillex
41030,439,18491,324270,m.01cbb5k,Here (In Your Arms),28442.0,Hellogoodbye
41031,439,18491,324270,m.01cbb5k,Here (In Your Arms),28442.0,Hellogoodbye
41032,439,8359,88875,m.01bchb7,Strip My Mind,27.0,Red Hot Chili Peppers
41033,439,14852,60443,m.0y7qtq,Disposable Teens,1092.0,Marilyn Manson
41034,439,24431,325479,m.0dwvkvx,Here It Goes,4250.0,Jimmy Eat World
41035,439,23574,197638,m.0r8jm8,Silver and Cold,8696.0,AFI
41036,439,24461,129680,m.0dwvkvm,Big Casino,4250.0,Jimmy Eat World
41037,439,12562,21508,m.0lyz43,Ask the Lonely,149.0,Journey
41038,439,20636,329888,m.0n2v85,Witchy Woman,66.0,Eagles
41039,439,7567,362734,m.0ft91c4,Immaculate Misconception,12968.0,Motionless in White
41040,439,795,439745,m.0fx73_4,London in Terror,12968.0,Motionless in White
41041,439,34455,439704,m.0fx73_d,Cobwebs,12968.0,Motionless in White
41042,439,34454,362745,m.0fx73_j,City Lights,12968.0,Motionless in White
41043,439,742,439702,m.0fx73_n,Puppets (The First Snow),12968.0,Motionless in White
41044,439,28606,439739,m.0fx7403,Undead Ahead,12968.0,Motionless in White
41045,439,10106,5711,m.0m4vg4,Sabbra Cadabra,85.0,Black Sabbath
41046,439,52,97382,m.019kzpp,Got the Life,249.0,Korn
41047,439,32152,3548,m.0fxwbnv,Oildale (Leave Me Alone),249.0,Korn
41048,439,53,34842,m.0lnmzd,Freak on a Leash,249.0,Korn
41049,439,14104,129698,m.0tq5c9,Last Train Home,7317.0,Lostprophets
41050,439,14104,129698,m.0tq5c9,Last Train Home,7317.0,Lostprophets
41051,439,21262,132339,m.013lgdd,Niki FM,7328.0,Hawthorne Heights
41052,439,25652,92911,m.0yrr0v,In Memory,262.0,Shinedown
41053,439,12588,93126,m.0ftxy1k,Coffee and Cigarettes (acoustic version),4250.0,Jimmy Eat World
41054,439,19731,93197,m.0n5zb7,Freewheel Burning,52.0,Judas Priest
41055,439,699,332496,m.0ftn285,A Place Where You Belong,4171.0,Bullet for My Valentine
41056,439,699,332496,m.0ftn285,A Place Where You Belong,4171.0,Bullet for My Valentine
41057,439,13173,121156,m.0vsflx,When Worlds Collide,17706.0,Powerman 5000
41058,439,2827,3625,m.0njw84,Wasted Years,283.0,Iron Maiden
41059,439,14043,120291,m.0lfbqn,Cesaro Summability,129.0,Tool
41060,439,1007,310781,m.0wd014g,FuckMyLife666,16881.0,Against Me!
41061,439,10224,328715,m.0y96xwd,Life @ 11,6872.0,A Day to Remember
41062,439,10224,328715,m.0y96xwd,Life @ 11,6872.0,A Day to Remember
41063,439,34456,439740,m.0fx73_r,Count Choculitis,12968.0,Motionless in White
41064,439,34456,439740,m.0fx73_r,Count Choculitis,12968.0,Motionless in White
41065,439,4239,287154,m.013gvyh,Black God,8443.0,My Dying Bride
41066,439,3782,271922,m.010lnpw,Mummified in Barbed Wire,6122.0,Cannibal Corpse
41067,439,10160,11732268,m.012rkdv,All I Want,141.0,The Offspring
41068,439,15316,192379,m.0m41gm,Slump,15385.0,OutKast
41069,439,838,439201,m.0frht5n,Scissorhands (The Last Snow),12968.0,Motionless in White
41070,439,838,439201,m.0frht5n,Scissorhands (The Last Snow),12968.0,Motionless in White
41071,439,13261,57601,m.0m30dr,Handle This,114.0,Sum 41
41072,439,7572,232311,m.0dy1txj,Possession,20775.0,Whitechapel
41073,439,7572,232311,m.0dy1txj,Possession,20775.0,Whitechapel
41074,439,35086,53662,m.018_r66,Take On Me,9660.0,Reel Big Fish
41075,439,24966,333548,m.0lxjmk,The Shape,248.0,Slipknot
41076,439,7057,162553,m.0qmdks,"Girl, You Have No Faith in Medicine",132.0,The White Stripes
41077,439,12614,110600,m.0rp2bn,Cool to Hate,141.0,The Offspring
41078,439,32132,331724,m.0fqrsxx,World of Lines,1996.0,Coheed and Cambria
41079,439,26068,1271131,m.0x8hsc,Out Of My Way,9868.0,Seether
41080,439,14548,12273,m.0rqcns,Blood Red Summer,1996.0,Coheed and Cambria
41081,439,14548,12273,m.0rqcns,Blood Red Summer,1996.0,Coheed and Cambria
41082,439,17824,562677,m.0fswmjk,Endless War,422.0,Overkill
41083,439,5155,39145,m.0nktqc,Bubbles,470.0,System of a Down
41084,439,14193,44562,m.0lknsh,Deja-Vu,283.0,Iron Maiden
41085,439,9734,388892,m.0v1_7jz,Trade in Your Guns for a Coffin,3661.0,Rob Zombie
41086,439,9734,388892,m.0v1_7jz,Trade in Your Guns for a Coffin,3661.0,Rob Zombie
41087,439,16774,248678,m.0_000r,Black Winter Night,523.0,DragonForce
41088,439,9814,15949,m.0lsnv1,Mantra,129.0,Tool
41089,439,20958,81340,m.0dzdbmc,Your World on Fire,13550.0,In Fear and Faith
41090,439,4876,310193,m.0d_cgkt,Homecoming,330.0,Kanye West
41091,439,4876,310193,m.0d_cgkt,Homecoming,330.0,Kanye West
41092,439,14059,208942,m.0dy1z7n,Wherein Lies Continue,248.0,Slipknot
41093,439,876,119731,m.0dtwvbn,Scream Aim Fire,4171.0,Bullet for My Valentine
41094,439,876,119731,m.0dtwvbn,Scream Aim Fire,4171.0,Bullet for My Valentine
41095,439,876,119731,m.0dtwvbn,Scream Aim Fire,4171.0,Bullet for My Valentine
41096,439,12578,119860,m.0dtwvc8,Eye of the Storm,4171.0,Bullet for My Valentine
41097,439,12578,119860,m.0dtwvc8,Eye of the Storm,4171.0,Bullet for My Valentine
41098,439,12578,119860,m.0dtwvc8,Eye of the Storm,4171.0,Bullet for My Valentine
41099,439,3067,331300,m.0dtwvg7,Waking the Demon,4171.0,Bullet for My Valentine
41100,439,3067,331300,m.0dtwvg7,Waking the Demon,4171.0,Bullet for My Valentine
41101,439,3067,331300,m.0dtwvg7,Waking the Demon,4171.0,Bullet for My Valentine
41102,439,12579,333365,m.0dtwvb5,Disappear,4171.0,Bullet for My Valentine
41103,439,12579,333365,m.0dtwvb5,Disappear,4171.0,Bullet for My Valentine
41104,439,12579,333365,m.0dtwvb5,Disappear,4171.0,Bullet for My Valentine
41105,439,12580,333364,m.0dtwvgm,Deliver Us From Evil,4171.0,Bullet for My Valentine
41106,439,12580,333364,m.0dtwvgm,Deliver Us From Evil,4171.0,Bullet for My Valentine
41107,439,12580,333364,m.0dtwvgm,Deliver Us From Evil,4171.0,Bullet for My Valentine
41108,439,12580,333364,m.0dtwvgm,Deliver Us From Evil,4171.0,Bullet for My Valentine
41109,439,16940,332609,m.0dtwvgw,Take It Out On Me,4171.0,Bullet for My Valentine
41110,439,16940,332609,m.0dtwvgw,Take It Out On Me,4171.0,Bullet for My Valentine
